"Beverage ID";"Country";"Ingredient";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Monetary Value";"Beverage-type";"product-id";"Product";"Years";"Production Method";"Stage functional unit";"Data quality (country specific)";"Proxy";"Salepoint";"Deca";"Milk Type";"Price Excluding Tax";"Value Added Tax";"Smart Value Added Tax";"Smart Pricing";"Smart Pricing rounded";"Value Unit";"References"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Freshwater eutrophication";"kg P eq";0.0000005778740204926784;0.0001388214493264145;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Global warming";"kg CO2 eq";0.002889145098149341;0.0005412950749985626;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Human carcinogenic toxicity";"kg 1,4-DCB";0.00009523626764213115;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Human non-carcinogenic toxicity";"kg 1,4-DCB";0.002720858297696312;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ionizing radiation";"kBq Co-60 eq";0.0023082835215368098;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Land use";"m2a crop eq";0.00004789812372717479;0.0000057257048690793465;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.00007681682993361901;0.00000016775949091581066;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Marine eutrophication";"kg N eq";0.0000012335616056512469;0.000020559188271663356;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Mineral resource scarcity";"kg Cu eq";0.000010233553431570825;0.0000026230613137872465;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ozone formation, Human health";"kg NOx eq";0.000005681990777026252;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ozone formation, Terrestrial ecosystems";"kg NOx eq";0.000005834698649865533;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.0000000016409295312546051;0.00000010920577681129877;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Terrestrial acidification";"kg SO2 eq";0.000006061520035077081;0.00003358193378765386;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.00421829590265829;0.0000014545726374923838;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Water consumption";"m3";-0.00010976245530519621;-0.00016779637415012937;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Agricultural land occupation";"m2a";0.000006106966679225973;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Global warming";"kg CO2 eq";0.000807230283643915;0.00015123843285199998;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Fossil resource scarcity";"kg oil eq";0.0003060104643454728;0.00016179728410681192;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.000006105993170474819;0.00000029266412327780314;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Freshwater eutrophication";"kg P eq";0.000000053821492317943836;0.000012929422856070601;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Human toxicity";"kg 1,4-DCB";0.0002197681336031408;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Ionising radiation";"kg U235-Eq";0.00006370340584566285;0.000004080858963261284;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.000007848581981529915;0.000000017140438088505633;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Marine eutrophication";"kg N eq";0.0000004731221210548882;0.000007885302783172204;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Metal depletion";"kg Fe eq";0.00003170133058500198;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Natural land transformation";"m2";0.00000031358612397172415;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.0000000001497202538903913;0.000000009964057760593841;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.0000010640481884526135;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar high";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.000001970959514552587;0.0000068566163360630435;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026365011293804204;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
