"Beverage ID";"Ingredient ID";"Country";"Ingredient";"Ingredient Category";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Value Unit";"Monetary Value";"Reference";"Salepoint"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Livelihoods";"Labour force to be audited for Health and Safety";"FTE/kg";0.0000000013206533304313663;"CHF2023/kg";0.000000011665299551582118;"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Land-use, 2022; FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024;International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Land-use, 2022; FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024;International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Land-use, 2022; FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022; FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Biodiversity";"Eco-costs of land-use (Brazil), deforestation-related";"m�/kg";0.000024453441466180467;"CHF2023/kg";0.0001202290663021926;"FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022, none: Conservative, conventional, Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Biodiversity";"Eco-costs of land-use (Brazil), practice-related";"m�/kg";-0;"CHF2023/kg";-0;"FAOSTAT, Crops and livestock products, Yield, Coffee beans, 2022, none: Conservative, conventional, Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Fine particulate matter formation";"kg PM2.5 eq";0.00013141537493197063;"CHF2023/kg";0.012717593282896702;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Fossil resource scarcity";"kg oil eq";0.009273352162588113;"CHF2023/kg";0.004406923729610594;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.004121025212658613;"CHF2023/kg";0.00017753430174267262;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Freshwater eutrophication";"kg P eq";0.000016830146775116173;"CHF2023/kg";0.0036339181359100747;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Global warming";"kg CO2 eq";0.04967793557875475;"CHF2023/kg";0.008365503672142616;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Human carcinogenic toxicity";"kg 1,4-DCB";0.0021412745221373332;"CHF2023/kg";0;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Human non-carcinogenic toxicity";"kg 1,4-DCB";0.08584899547511007;"CHF2023/kg";0;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Ionizing radiation";"kBq Co-60 eq";0.0012514299676101388;"CHF2023/kg";0;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Land use";"m2a crop eq";0.0511018372760329;"CHF2023/kg";0.005490486193895732;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.0031392009877743814;"CHF2023/kg";0.000006161886196979573;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Marine eutrophication";"kg N eq";0.00011503171822489104;"CHF2023/kg";0.0017231637860828121;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Mineral resource scarcity";"kg Cu eq";0.00024710274321374957;"CHF2023/kg";0.000056927666165287225;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Ozone formation, Human health";"kg NOx eq";0.00016606514358368974;"CHF2023/kg";0;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Ozone formation, Terrestrial ecosystems";"kg NOx eq";0.00017263011461254028;"CHF2023/kg";0;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.000000387584679813138;"CHF2023/kg";0.000023183879762354104;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0006448770444777828;"CHF2023/kg";0.0032111818895005214;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.15892736551894635;"CHF2023/kg";0.00004925619828240455;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Roasting";"Environment";"Water consumption";"m3";0.003873443571566076;"CHF2023/kg";0.005322183256171096;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee, roast and ground, at plant (France), Fonctional unit: 1 kg roast coffe; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Agricultural land occupation";"m2a";0.000000013226093458508624;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Global warming";"kg CO2 eq";0.0000025189001157585297;"CHF2023/kg";0.0000004241695618517213;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Fossil resource scarcity";"kg oil eq";0.0000008129370767515939;"CHF2023/kg";0.00000038632757943455575;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.000000016048824236281062;"CHF2023/kg";0.0000000006913854338544347;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater eutrophication";"kg P eq";0.00000000009777106904801076;"CHF2023/kg";0.000000021110455287662224;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Human toxicity";"kg 1,4-DCB";0.00000017322932931284656;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Ionising radiation";"kg U235-Eq";0.000000146523409116777;"CHF2023/kg";0.000000008436450840125337;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Field-to-Storage|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.0000000164406823396756;"CHF2023/kg";0.000000000032271146056690104;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Salinas, Life Cycle Assessment of Coffee Production, 2008";"EPFL, Rolex centre, Le Klee"
